FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,operateur,geometry,lon,lat,operateur_clean,zone
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f9,Maritime,Golfe,Golfe 3,Bè-Ouest,Nsp,POINT (1.2086607571389683 6.155994473818737),1.2086607571389683,6.155994473818737,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f8,Maritime,Golfe,Golfe 3,Bè-Ouest,Nsp,POINT (1.2084824521783597 6.154620664030015),1.2084824521783597,6.154620664030015,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f7,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,"Moov, Togocom",POINT (1.1989550388265922 6.225740189357842),1.1989550388265922,6.225740189357842,"Moov, Togocom",Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f6,Maritime,Golfe,Golfe 5,Aflao-Gakli,Nsp,POINT (1.1880033333333333 6.195036666666666),1.1880033333333333,6.195036666666666,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f5,Maritime,Golfe,Golfe 3,Bè-Ouest,Nsp,POINT (1.2037773328057835 6.155878092953007),1.2037773328057835,6.155878092953007,Inconnu,Grand Lomé
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f4,Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",POINT (0.3272913379932814 10.99130995419568),0.3272913379932814,10.99130995419568,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f3,Savanes,Tône,Tône 4,Korbongou,"Moov, Togocom",POINT (0.3276166666666667 10.991641666666665),0.3276166666666667,10.991641666666665,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f2,Savanes,Tône,Tône 2,Naki-Ouest,"Moov, Togocom",POINT (0.061755 10.89387),0.061755,10.89387,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f1,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,"Moov, Togocom",POINT (0.4717666666666667 10.742703333333335),0.4717666666666667,10.742703333333335,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28f0,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,"Moov, Togocom",POINT (0.4707255620512244 10.742886527413386),0.4707255620512244,10.742886527413386,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ef,Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",POINT (0.0253480353695872 11.096416064813095),0.0253480353695872,11.096416064813095,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ee,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.1416733333333334 10.539721666666667),0.1416733333333334,10.539721666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ed,Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",POINT (0.0065390684340855 11.105031793234032),0.0065390684340855,11.105031793234032,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ec,Savanes,Tône,Tône 2,Nanergou,"Moov, Togocom",POINT (0.1377255715769687 10.910137308070695),0.1377255715769687,10.910137308070695,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28eb,Savanes,Tône,Tône 2,Nanergou,Moov,POINT (0.1373712705725859 10.910496152021503),0.1373712705725859,10.910496152021503,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ea,Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",POINT (0.0335797360700381 11.094226429010973),0.0335797360700381,11.094226429010973,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e9,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.1971316666666666 10.512936666666667),0.1971316666666666,10.512936666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e8,Savanes,Tône,Tône 2,Nanergou,"Moov, Togocom",POINT (0.1489079118903999 10.913322455488565),0.1489079118903999,10.913322455488565,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e7,Savanes,Tône,Tône 2,Nanergou,"Moov, Togocom",POINT (0.1486642529002149 10.91355434747263),0.1486642529002149,10.91355434747263,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e6,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.2068066666666667 10.515456666666667),0.2068066666666667,10.515456666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e5,Savanes,Oti,Oti 1,Sadori,"Moov, Togocom",POINT (0.466945 10.293353333333332),0.466945,10.293353333333332,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e4,Savanes,Oti,Oti 2,Loko,Moov,POINT (0.2179683333333333 10.530748333333333),0.2179683333333333,10.530748333333333,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e3,Savanes,Tône,Tône 2,Nanergou,"Moov, Togocom",POINT (0.1477392801765146 10.91464009222483),0.1477392801765146,10.91464009222483,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e2,Savanes,Tône,Tône 1,Natigou,"Moov, Togocom",POINT (0.2610675435142361 10.982167602592725),0.2610675435142361,10.982167602592725,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e1,Savanes,Oti,Oti 1,Sadori,"Moov, Togocom",POINT (0.4667966666666666 10.293148333333333),0.4667966666666666,10.293148333333333,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28e0,Savanes,Oti,Oti 2,Loko,Moov,POINT (0.2111625300125176 10.5194567367438),0.2111625300125176,10.5194567367438,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28df,Savanes,Oti,Oti 1,Sadori,"Moov, Togocom",POINT (0.4665352503600536 10.293211310997782),0.4665352503600536,10.293211310997782,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28de,Savanes,Tône,Tône 2,Naki-Ouest,Togocom,POINT (0.134564761666363 10.941388387093987),0.134564761666363,10.941388387093987,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28dd,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,Moov,POINT (0.16169 10.514634999999998),0.16169,10.514634999999998,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28dc,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.3520485252994079 10.589684731913016),0.3520485252994079,10.589684731913016,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28db,Savanes,Oti,Oti 2,Barkoissi,Moov,POINT (0.3521415899225705 10.589503470252797),0.3521415899225705,10.589503470252797,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28da,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.14668 10.524006666666667),0.14668,10.524006666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d9,Savanes,Cinkassé,Cinkassé 2,Sam-Naba,"Moov, Togocom",POINT (0.1675974885517995 11.070232041203516),0.1675974885517995,11.070232041203516,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d8,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.308911445472455 10.560566043469157),0.308911445472455,10.560566043469157,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d7,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.1433866666666667 10.533801666666667),0.1433866666666667,10.533801666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d6,Savanes,Tône,Tône 2,Naki-Ouest,"Moov, Togocom",POINT (0.137032017143522 10.950826908240085),0.137032017143522,10.950826908240085,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d5,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.142865 10.535596666666667),0.142865,10.535596666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d4,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.3968933333333334 10.610443333333334),0.3968933333333334,10.610443333333334,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d3,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.033185 10.766173333333333),0.033185,10.766173333333333,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d2,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.3970566666666667 10.609580000000001),0.3970566666666667,10.609580000000001,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d1,Savanes,Oti,Oti 2,Barkoissi,Moov,POINT (0.3938607317867955 10.608416615406975),0.3938607317867955,10.608416615406975,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28d0,Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Togocom,POINT (0.167605 11.07017),0.167605,11.07017,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28cf,Savanes,Oti,Oti 2,Barkoissi,Moov,POINT (0.3949674651174293 10.609836166888917),0.3949674651174293,10.609836166888917,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ce,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.4753033333333334 10.356765),0.4753033333333334,10.356765,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28cd,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.1716783333333334 10.595858333333334),0.1716783333333334,10.595858333333334,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28cc,Savanes,Oti-Sud,Oti-Sud 1,Mogou,Togocom,POINT (0.644074868595233 10.383366164664078),0.644074868595233,10.383366164664078,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28cb,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.1715266666666667 10.595538333333332),0.1715266666666667,10.595538333333332,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ca,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,Moov,POINT (0.1711516666666667 10.595623333333332),0.1711516666666667,10.595623333333332,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c9,Savanes,Tandjoaré,Tandjoaré 1,Loko,"Moov, Togocom",POINT (0.2493566666666666 10.608061666666666),0.2493566666666666,10.608061666666666,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c8,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,Moov,POINT (0.1717833333333333 10.596383333333332),0.1717833333333333,10.596383333333332,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c7,Savanes,Oti,Oti 2,Barkoissi,Moov,POINT (0.3932548647984582 10.608792892657815),0.3932548647984582,10.608792892657815,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c6,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.3938241440958484 10.609538296010582),0.3938241440958484,10.609538296010582,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c5,Savanes,Oti,Oti 2,Tchanaga,"Moov, Togocom",POINT (0.4914173054360709 10.499074105006061),0.4914173054360709,10.499074105006061,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c4,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4769966666666667 10.3613466026087),0.4769966666666667,10.3613466026087,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c3,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.47148 10.359373333333334),0.47148,10.359373333333334,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c2,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.471965 10.359213333333335),0.471965,10.359213333333335,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c1,Savanes,Oti,Oti 2,Barkoissi,Togocom,POINT (0.3028190611355038 10.556999354739176),0.3028190611355038,10.556999354739176,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28c0,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.468995 10.361213333333334),0.468995,10.361213333333334,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28bf,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4721433256213948 10.357505914713107),0.4721433256213948,10.357505914713107,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28be,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4720573257751092 10.359134924716122),0.4720573257751092,10.359134924716122,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28bd,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.3030554145569283 10.556780881858742),0.3030554145569283,10.556780881858742,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28bc,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4724830703901803 10.361231495379311),0.4724830703901803,10.361231495379311,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28bb,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.4741058596646266 10.362252234872608),0.4741058596646266,10.362252234872608,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ba,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,POINT (0.0130061352885481 11.100800435228326),0.0130061352885481,11.100800435228326,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b9,Savanes,Oti,Oti 2,Barkoissi,"Moov, Togocom",POINT (0.3031017808174546 10.556741385065799),0.3031017808174546,10.556741385065799,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b8,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4786352044257253 10.359569368672577),0.4786352044257253,10.359569368672577,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b7,Maritime,Zio,Zio 4,Gapé-Centre,Nsp,POINT (1.103857449783335 6.602666673358168),1.103857449783335,6.602666673358168,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b6,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4739366666666667 10.357931666666667),0.4739366666666667,10.357931666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b5,Savanes,Tône,Tône 2,Namaré,Togocom,POINT (0.1305766666666667 10.981163333333333),0.1305766666666667,10.981163333333333,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b4,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.47412 10.357771666666668),0.47412,10.357771666666668,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b3,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,POINT (0.01292 11.108206666666668),0.01292,11.108206666666668,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b2,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.47395 10.372036666666666),0.47395,10.372036666666666,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b1,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.4742183333333333 10.360428333333335),0.4742183333333333,10.360428333333335,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28b0,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.0252110239201584 10.798357351875467),0.0252110239201584,10.798357351875467,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28af,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.0252116666666667 10.798388333333332),0.0252116666666667,10.798388333333332,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ae,Savanes,Kpendjal,Kpendjal 2,Borgou,Nsp,POINT (0.6285116118929726 10.778584914157715),0.6285116118929726,10.778584914157715,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ad,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4742766666666667 10.360195000000001),0.4742766666666667,10.360195000000001,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ac,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4739533333333333 10.371694999999999),0.4739533333333333,10.371694999999999,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28ab,Savanes,Tône,Tône 3,Lotogou,Moov,POINT (0.02536 10.798325),0.02536,10.798325,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28aa,Savanes,Tône,Tône 2,Namaré,Moov,POINT (0.1302220001734754 10.981187658448977),0.1302220001734754,10.981187658448977,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a9,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.4747742891362046 10.357401722975585),0.4747742891362046,10.357401722975585,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a8,Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",POINT (0.0162116666666667 11.106155000000001),0.0162116666666667,11.106155000000001,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a7,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.0249281846869295 10.797771730263092),0.0249281846869295,10.797771730263092,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a6,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.2009933333333333 10.565108333333335),0.2009933333333333,10.565108333333335,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a5,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.4735516666666666 10.358225000000001),0.4735516666666666,10.358225000000001,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a4,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,Moov,POINT (0.2029433333333333 10.562948333333335),0.2029433333333333,10.562948333333335,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a3,Savanes,Tône,Tône 3,Lotogou,Moov,POINT (0.025725 10.798148333333332),0.025725,10.798148333333332,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a2,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.4758284268946676 10.357527498998696),0.4758284268946676,10.357527498998696,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a1,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.02581 10.798051666666668),0.02581,10.798051666666668,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-28a0,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.0258041854748126 10.797998457858439),0.0258041854748126,10.797998457858439,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-289f,Savanes,Tône,Tône 2,Namaré,Moov,POINT (0.1302383333333333 10.98086),0.1302383333333333,10.98086,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-289e,Savanes,Tône,Tône 3,Lotogou,"Moov, Togocom",POINT (0.0261133333333333 10.798200000000001),0.0261133333333333,10.798200000000001,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-289d,Savanes,Tône,Tône 3,Lotogou,Togocom,POINT (0.025485 10.798326666666666),0.025485,10.798326666666666,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-289c,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4751195052653693 10.357078765457079),0.4751195052653693,10.357078765457079,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-289b,Savanes,Tône,Tône 2,Namaré,"Moov, Togocom",POINT (0.1296033333333334 10.98021),0.1296033333333334,10.98021,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-289a,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.4758477055827188 10.357481662670757),0.4758477055827188,10.357481662670757,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-2899,Savanes,Cinkassé,Cinkassé 1,Cinkassé,"Moov, Togocom",POINT (0.01471 11.105861666666666),0.01471,11.105861666666666,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-2898,Savanes,Oti,Oti 1,Mango,"Moov, Togocom",POINT (0.47555 10.35648),0.47555,10.35648,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-2897,Savanes,Oti,Oti 1,Mango,Moov,POINT (0.4751633333333333 10.356101666666666),0.4751633333333333,10.356101666666666,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-2896,Savanes,Oti,Oti 1,Mango,Togocom,POINT (0.47507 10.355961666666667),0.47507,10.355961666666667,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-2895,Savanes,Tandjoaré,Tandjoaré 1,Tamongue,"Moov, Togocom",POINT (0.2153583333333334 10.547083333333335),0.2153583333333334,10.547083333333335,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-2894,Savanes,Oti,Oti 1,Mango,Nsp,POINT (0.47424 10.35552),0.47424,10.35552,Inconnu,Intérieur
